Order ID,Customer ID,Customer DOB,Cookies Shipped,Revenue,Cost,Order Date,Ship Date,Order Status,Rating,Sale Location
206597,152689 - Chidi Martin,8/10/1992,624.00," $3,120.00 "," $1,372.80 ",7/20/2017,7/25/2017,Shipped,2,Lekki
180091,985245 - Ebenezer Graham,2/3/2003,236.00," $1,180.00 ", $590.00 ,7/20/2017,7/24/2017,Shipped,5,Surulere
378488,452584 - Ujunwa Aisha,9/26/1989,329.00," $1,645.00 ", $707.35 ,7/21/2017,7/23/2017,Shipped,2,Markurdi
985634,452584 - Ujunwa Aisha,9/26/1989,793.00," $3,965.00 "," $1,744.60 ",7/21/2017,7/23/2017,Shipped,4,Warri
170559,325698 - Rusky Onu,4/21/1999,635.00," $3,175.00 "," $1,524.00 ",7/21/2017,7/23/2017,Shipped,2,Chibok
929419,785432 - Chukwurah Emmanuel,12/20/2007,825.00," $4,125.00 "," $1,815.00 ",7/18/2017,7/23/2017,Shipped,1,Abuja
434242,152689 - Chidi Martin,8/10/1992,580.00," $2,900.00 "," $1,305.00 ",7/18/2017,7/23/2017,Shipped,2,Warri
353071,452584 - Ujunwa Aisha,9/26/1989,773.00," $3,865.00 "," $1,893.85 ",7/20/2017,7/22/2017,Shipped,5,Zaria
888380,985245 - Ebenezer Graham,2/3/2003,481.00," $2,405.00 "," $1,178.45 ",7/18/2017,7/22/2017,Shipped,5,Chibok
498170,785432 - Chukwurah Emmanuel,12/20/2007,513.00," $2,565.00 "," $1,256.85 ",7/17/2017,7/22/2017,Shipped,4,Warri
730647,985245 - Ebenezer Graham,2/3/2003,276.00," $1,380.00 ", $552.00 ,7/17/2017,7/21/2017,Shipped,5,Markurdi
270158,785432 - Chukwurah Emmanuel,12/20/2007,690.00," $3,450.00 "," $1,690.50 ",7/17/2017,7/21/2017,Shipped,2,Ekpoma
332208,152689 - Chidi Martin,8/10/1992,516.00," $2,580.00 "," $1,161.00 ",7/16/2017,7/21/2017,Shipped,1,Zaria
356140,985245 - Ebenezer Graham,2/3/2003,74.00, $370.00 , $177.60 ,7/14/2017,7/18/2017,Shipped,1,Markurdi
420419,985245 - Ebenezer Graham,2/3/2003,263.00," $1,315.00 ", $591.75 ,7/14/2017,7/18/2017,Shipped,3,Zaria
594374,152689 - Chidi Martin,8/10/1992,494.00," $2,470.00 ", $988.00 ,7/11/2017,7/17/2017,Shipped,5,Markurdi
390065,785432 - Chukwurah Emmanuel,12/20/2007,386.00," $1,930.00 ", $926.40 ,7/11/2017,7/16/2017,Shipped,2,Markurdi
780820,152689 - Chidi Martin,8/10/1992,766.00," $3,830.00 "," $1,723.50 ",7/10/2017,7/15/2017,Shipped,4,Abuja
912602,985245 - Ebenezer Graham,2/3/2003,909.00," $4,545.00 "," $1,818.00 ",7/10/2017,7/14/2017,Shipped,1,Lekki
236591,152689 - Chidi Martin,8/10/1992,495.00," $2,475.00 "," $1,163.25 ",7/9/2017,7/14/2017,Shipped,3,Markurdi
721026,152689 - Chidi Martin,8/10/1992,168.00, $840.00 , $420.00 ,7/9/2017,7/14/2017,Shipped,5,Lekki
394929,325698 - Rusky Onu,4/21/1999,197.00, $985.00 , $453.10 ,7/11/2017,7/13/2017,Shipped,3,Port Harcourt
604236,325698 - Rusky Onu,4/21/1999,337.00," $1,685.00 ", $707.70 ,7/9/2017,7/12/2017,Shipped,2,Abuja
575636,985245 - Ebenezer Graham,2/3/2003,373.00," $1,865.00 ", $746.00 ,7/8/2017,7/12/2017,Shipped,1,Abuja
971373,452584 - Ujunwa Aisha,9/26/1989,931.00," $4,655.00 "," $2,094.75 ",7/9/2017,7/11/2017,Shipped,1,Markurdi
991506,325698 - Rusky Onu,4/21/1999,232.00," $1,160.00 ", $533.60 ,7/9/2017,7/11/2017,Shipped,3,Owerri
781165,325698 - Rusky Onu,4/21/1999,567.00," $2,835.00 "," $1,162.35 ",7/8/2017,7/10/2017,Shipped,5,Lekki
487916,452584 - Ujunwa Aisha,9/26/1989,508.00," $2,540.00 "," $1,168.40 ",7/7/2017,7/9/2017,Shipped,5,Markurdi
976082,325698 - Rusky Onu,4/21/1999,434.00," $2,170.00 ", $976.50 ,7/7/2017,7/9/2017,Shipped,2,Chibok
407642,325698 - Rusky Onu,4/21/1999,121.00, $605.00 , $260.15 ,7/6/2017,7/9/2017,Shipped,5,Surulere
901766,985245 - Ebenezer Graham,2/3/2003,545.00," $2,725.00 "," $1,090.00 ",7/5/2017,7/9/2017,Shipped,3,Lekki
596928,785432 - Chukwurah Emmanuel,12/20/2007,529.00," $2,645.00 "," $1,110.90 ",7/5/2017,7/9/2017,Shipped,5,Markurdi
577625,785432 - Chukwurah Emmanuel,12/20/2007,748.00," $3,740.00 "," $1,795.20 ",7/4/2017,7/9/2017,Shipped,5,Port Harcourt
269402,325698 - Rusky Onu,4/21/1999,353.00," $1,765.00 ", $829.55 ,7/5/2017,7/8/2017,Shipped,4,Surulere
185173,985245 - Ebenezer Graham,2/3/2003,247.00," $1,235.00 ", $555.75 ,7/3/2017,7/7/2017,Shipped,2,Warri
694018,985245 - Ebenezer Graham,2/3/2003,439.00," $2,195.00 "," $1,009.70 ",7/3/2017,7/7/2017,Shipped,3,Surulere
934023,985245 - Ebenezer Graham,2/3/2003,651.00," $3,255.00 "," $1,562.40 ",7/2/2017,7/6/2017,Shipped,4,Warri
450108,785432 - Chukwurah Emmanuel,12/20/2007,899.00," $4,495.00 "," $2,112.65 ",7/1/2017,7/6/2017,Shipped,5,Warri
XXXXXX,XXXXXX - Promo,4/2/2035,306.00," $1,530.00 ", $673.20 ,7/2/2017,7/4/2017,Shipped,1,Chibok
260033,985245 - Ebenezer Graham,2/3/2003,220.00," $1,100.00 ", $495.00 ,6/30/2017,7/4/2017,Shipped,5,Port Harcourt
410456,785432 - Chukwurah Emmanuel,12/20/2007,850.00," $4,250.00 "," $1,827.50 ",6/29/2017,7/4/2017,Shipped,1,Port Harcourt
243408,325698 - Rusky Onu,4/21/1999,479.00," $2,395.00 ", $958.00 ,7/1/2017,7/3/2017,Shipped,2,Abuja
472264,325698 - Rusky Onu,4/21/1999,420.00," $2,100.00 "," $1,029.00 ",6/30/2017,7/2/2017,Shipped,4,Abuja
376252,785432 - Chukwurah Emmanuel,12/20/2007,942.00," $4,710.00 "," $2,213.70 ",6/27/2017,7/2/2017,Shipped,4,Chibok
486537,452584 - Ujunwa Aisha,9/26/1989,659.00," $3,295.00 "," $1,318.00 ",6/29/2017,7/1/2017,Shipped,3,Owerri
635008,325698 - Rusky Onu,4/21/1999,351.00," $1,755.00 ", $789.75 ,6/29/2017,7/1/2017,Shipped,4,Warri
895772,152689 - Chidi Martin,8/10/1992,622.00," $3,110.00 "," $1,555.00 ",6/26/2017,7/1/2017,Shipped,1,Warri
337247,985245 - Ebenezer Graham,2/3/2003,476.00," $2,380.00 ", $952.00 ,6/27/2017,6/30/2017,Shipped,2,Lekki
546541,985245 - Ebenezer Graham,2/3/2003,231.00," $1,155.00 ", $531.30 ,6/26/2017,6/30/2017,Shipped,4,Markurdi
566248,785432 - Chukwurah Emmanuel,12/20/2007,132.00, $660.00 , $277.20 ,6/25/2017,6/30/2017,Shipped,2,Abuja
487675,452584 - Ujunwa Aisha,9/26/1989,986.00," $4,930.00 "," $2,317.10 ",6/27/2017,6/29/2017,Shipped,4,Abuja
315495,152689 - Chidi Martin,8/10/1992,310.00," $1,550.00 ", $759.50 ,6/24/2017,6/29/2017,Shipped,1,Chibok
753483,452584 - Ujunwa Aisha,9/26/1989,959.00," $4,795.00 "," $2,397.50 ",6/26/2017,6/28/2017,Shipped,3,Ekpoma
477132,325698 - Rusky Onu,4/21/1999,305.00," $1,525.00 ", $640.50 ,6/26/2017,6/28/2017,Shipped,2,Owerri
964261,985245 - Ebenezer Graham,2/3/2003,777.00," $3,885.00 "," $1,709.40 ",6/24/2017,6/28/2017,Shipped,2,Port Harcourt
151955,985245 - Ebenezer Graham,2/3/2003,907.00," $4,535.00 "," $1,859.35 ",6/24/2017,6/28/2017,Shipped,4,Chibok
503730,985245 - Ebenezer Graham,2/3/2003,131.00, $655.00 , $268.55 ,6/24/2017,6/28/2017,Shipped,4,Surulere
562846,785432 - Chukwurah Emmanuel,12/20/2007,971.00," $4,855.00 "," $2,233.30 ",6/23/2017,6/28/2017,Shipped,1,Ekpoma
939774,152689 - Chidi Martin,8/10/1992,786.00," $3,930.00 "," $1,689.90 ",6/23/2017,6/28/2017,Shipped,2,Zaria
696915,325698 - Rusky Onu,4/21/1999,140.00, $700.00 , $308.00 ,6/24/2017,6/27/2017,Shipped,4,Port Harcourt
686230,152689 - Chidi Martin,8/10/1992,418.00," $2,090.00 ", $940.50 ,6/22/2017,6/27/2017,Shipped,4,Owerri
840155,325698 - Rusky Onu,4/21/1999,393.00," $1,965.00 ", $786.00 ,6/24/2017,6/26/2017,Shipped,5,Zaria
616162,785432 - Chukwurah Emmanuel,12/20/2007,141.00, $705.00 , $310.20 ,6/22/2017,6/26/2017,Shipped,4,Surulere
474993,785432 - Chukwurah Emmanuel,12/20/2007,302.00," $1,510.00 ", $619.10 ,6/22/2017,6/26/2017,Shipped,2,Warri
144552,152689 - Chidi Martin,8/10/1992,292.00," $1,460.00 ", $584.00 ,6/21/2017,6/26/2017,Shipped,1,Markurdi
839382,325698 - Rusky Onu,4/21/1999,644.00," $3,220.00 "," $1,449.00 ",6/23/2017,6/25/2017,Shipped,1,Surulere
912936,325698 - Rusky Onu,4/21/1999,417.00," $2,085.00 ", $938.25 ,6/22/2017,6/25/2017,Shipped,3,Ekpoma
102733,985245 - Ebenezer Graham,2/3/2003,637.00," $3,185.00 "," $1,560.65 ",6/22/2017,6/25/2017,Shipped,5,Lekki
742624,985245 - Ebenezer Graham,2/3/2003,715.00," $3,575.00 "," $1,787.50 ",6/21/2017,6/25/2017,Shipped,3,Ekpoma
136952,785432 - Chukwurah Emmanuel,12/20/2007,429.00," $2,145.00 ", $900.90 ,6/20/2017,6/25/2017,Shipped,4,Port Harcourt
830715,325698 - Rusky Onu,4/21/1999,828.00," $4,140.00 "," $1,863.00 ",6/22/2017,6/24/2017,Shipped,5,Lekki
341804,325698 - Rusky Onu,4/21/1999,222.00," $1,110.00 ", $488.40 ,6/21/2017,6/24/2017,Shipped,1,Ekpoma
615150,152689 - Chidi Martin,8/10/1992,254.00," $1,270.00 ", $558.80 ,6/19/2017,6/24/2017,Shipped,4,Surulere
757592,452584 - Ujunwa Aisha,9/26/1989,970.00," $4,850.00 "," $2,085.50 ",6/20/2017,6/22/2017,Shipped,2,Zaria
866610,452584 - Ujunwa Aisha,9/26/1989,396.00," $1,980.00 ", $792.00 ,6/20/2017,6/22/2017,Shipped,1,Abuja
XXXXXX,XXXXXX - Promo,9/25/1992,166.00, $830.00 , $415.00 ,6/18/2017,6/20/2017,Shipped,4,Owerri
925259,325698 - Rusky Onu,4/21/1999,178.00, $890.00 , $427.20 ,6/18/2017,6/20/2017,Shipped,4,Lekki
272706,985245 - Ebenezer Graham,2/3/2003,687.00," $3,435.00 "," $1,408.35 ",6/16/2017,6/20/2017,Shipped,3,Ekpoma
857736,785432 - Chukwurah Emmanuel,12/20/2007,345.00," $1,725.00 ", $759.00 ,6/16/2017,6/20/2017,Shipped,4,Abuja
402025,785432 - Chukwurah Emmanuel,12/20/2007,785.00," $3,925.00 "," $1,766.25 ",6/16/2017,6/20/2017,Shipped,2,Port Harcourt
708338,325698 - Rusky Onu,4/21/1999,587.00," $2,935.00 "," $1,467.50 ",6/16/2017,6/18/2017,Shipped,5,Ekpoma
536483,325698 - Rusky Onu,4/21/1999,135.00, $675.00 , $303.75 ,6/16/2017,6/18/2017,Shipped,5,Abuja
893215,325698 - Rusky Onu,4/21/1999,253.00," $1,265.00 ", $569.25 ,6/16/2017,6/18/2017,Shipped,5,Abuja
938803,152689 - Chidi Martin,8/10/1992,420.00," $2,100.00 ", $966.00 ,6/12/2017,6/18/2017,Shipped,5,Markurdi
194870,785432 - Chukwurah Emmanuel,12/20/2007,131.00, $655.00 , $262.00 ,6/13/2017,6/17/2017,Shipped,4,Markurdi
249786,152689 - Chidi Martin,8/10/1992,590.00," $2,950.00 "," $1,445.50 ",6/12/2017,6/17/2017,Shipped,1,Owerri
696436,325698 - Rusky Onu,4/21/1999,453.00," $2,265.00 ", $973.95 ,6/14/2017,6/16/2017,Shipped,1,Abuja
961459,325698 - Rusky Onu,4/21/1999,277.00," $1,385.00 ", $609.40 ,6/14/2017,6/16/2017,Shipped,1,Lekki
173491,785432 - Chukwurah Emmanuel,12/20/2007,97.00, $485.00 , $208.55 ,6/11/2017,6/16/2017,Shipped,4,Port Harcourt
477394,452584 - Ujunwa Aisha,9/26/1989,186.00, $930.00 , $372.00 ,6/13/2017,6/15/2017,Shipped,1,Ekpoma
495527,325698 - Rusky Onu,4/21/1999,387.00," $1,935.00 ", $967.50 ,6/12/2017,6/15/2017,Shipped,5,Abuja
884417,985245 - Ebenezer Graham,2/3/2003,132.00, $660.00 , $264.00 ,6/11/2017,6/15/2017,Shipped,5,Warri
128203,985245 - Ebenezer Graham,2/3/2003,243.00," $1,215.00 ", $522.45 ,6/11/2017,6/15/2017,Shipped,3,Abuja
494950,152689 - Chidi Martin,8/10/1992,812.00," $4,060.00 "," $1,827.00 ",6/10/2017,6/15/2017,Shipped,4,Zaria
625541,152689 - Chidi Martin,8/10/1992,62.00, $310.00 , $130.20 ,6/10/2017,6/15/2017,Shipped,4,Zaria
647752,152689 - Chidi Martin,8/10/1992,582.00," $2,910.00 "," $1,222.20 ",6/10/2017,6/15/2017,Shipped,1,Warri
155258,785432 - Chukwurah Emmanuel,12/20/2007,797.00," $3,985.00 "," $1,992.50 ",6/10/2017,6/14/2017,Shipped,1,Zaria
482653,785432 - Chukwurah Emmanuel,12/20/2007,159.00, $795.00 , $341.85 ,6/10/2017,6/14/2017,Shipped,3,Chibok
848764,785432 - Chukwurah Emmanuel,12/20/2007,208.00," $1,040.00 ", $426.40 ,6/9/2017,6/14/2017,Shipped,3,Warri
467892,152689 - Chidi Martin,8/10/1992,544.00," $2,720.00 "," $1,278.40 ",6/9/2017,6/14/2017,Shipped,3,Port Harcourt
580665,325698 - Rusky Onu,4/21/1999,566.00," $2,830.00 "," $1,188.60 ",6/11/2017,6/13/2017,Shipped,5,Chibok
572070,985245 - Ebenezer Graham,2/3/2003,785.00," $3,925.00 "," $1,648.50 ",6/9/2017,6/13/2017,Shipped,3,Zaria
588248,325698 - Rusky Onu,4/21/1999,878.00," $4,390.00 "," $2,019.40 ",6/10/2017,6/12/2017,Shipped,5,Surulere
888796,985245 - Ebenezer Graham,2/3/2003,232.00," $1,160.00 ", $556.80 ,6/8/2017,6/12/2017,Shipped,1,Markurdi
154669,785432 - Chukwurah Emmanuel,12/20/2007,243.00," $1,215.00 ", $607.50 ,6/7/2017,6/12/2017,Shipped,1,Surulere
291222,452584 - Ujunwa Aisha,9/26/1989,62.00, $310.00 , $127.10 ,6/9/2017,6/11/2017,Shipped,4,Warri
469169,785432 - Chukwurah Emmanuel,12/20/2007,273.00," $1,365.00 ", $546.00 ,6/5/2017,6/10/2017,Shipped,2,Chibok
230238,985245 - Ebenezer Graham,2/3/2003,181.00, $905.00 , $452.50 ,6/5/2017,6/9/2017,Shipped,3,Zaria
285171,152689 - Chidi Martin,8/10/1992,426.00," $2,130.00 ", $894.60 ,6/4/2017,6/9/2017,Shipped,5,Zaria
812501,785432 - Chukwurah Emmanuel,12/20/2007,775.00," $3,875.00 "," $1,743.75 ",6/3/2017,6/8/2017,Shipped,2,Surulere
378786,985245 - Ebenezer Graham,2/3/2003,403.00," $2,015.00 ", $806.00 ,6/3/2017,6/7/2017,Shipped,4,Lekki
617806,985245 - Ebenezer Graham,2/3/2003,1000.00," $5,000.00 "," $2,400.00 ",6/3/2017,6/7/2017,Shipped,4,Markurdi
624654,325698 - Rusky Onu,4/21/1999,394.00," $1,970.00 ", $985.00 ,6/4/2017,6/6/2017,Shipped,1,Chibok
848626,985245 - Ebenezer Graham,2/3/2003,601.00," $3,005.00 "," $1,472.45 ",6/3/2017,6/6/2017,Shipped,4,Chibok
422150,985245 - Ebenezer Graham,2/3/2003,166.00, $830.00 , $398.40 ,6/2/2017,6/6/2017,Shipped,3,Warri
699402,152689 - Chidi Martin,8/10/1992,786.00," $3,930.00 "," $1,847.10 ",6/1/2017,6/6/2017,Shipped,1,Lekki
428224,985245 - Ebenezer Graham,2/3/2003,194.00, $970.00 , $426.80 ,6/1/2017,6/5/2017,Shipped,4,Ekpoma
176890,152689 - Chidi Martin,8/10/1992,700.00," $3,500.00 "," $1,750.00 ",5/31/2017,6/5/2017,Shipped,4,Abuja
284556,985245 - Ebenezer Graham,2/3/2003,132.00, $660.00 , $290.40 ,6/1/2017,6/4/2017,Shipped,4,Markurdi
987214,985245 - Ebenezer Graham,2/3/2003,856.00," $4,280.00 "," $2,054.40 ",6/1/2017,6/4/2017,Shipped,3,Surulere
613626,985245 - Michael Ephraim,6/3/2001,878.00," $4,390.00 "," $2,107.20 ",5/31/2017,6/4/2017,Shipped,5,Port Harcourt
845628,152689 - Chidi Martin,8/10/1992,354.00," $1,770.00 ", $814.20 ,5/30/2017,6/4/2017,Shipped,2,Markurdi
399376,325698 - Rusky Onu,4/21/1999,190.00, $950.00 , $446.50 ,5/31/2017,6/3/2017,Shipped,2,Abuja
345760,985245 - Ebenezer Graham,2/3/2003,220.00," $1,100.00 ", $517.00 ,5/31/2017,6/3/2017,Shipped,1,Markurdi
575213,985245 - Ebenezer Graham,2/3/2003,448.00," $2,240.00 "," $1,030.40 ",5/30/2017,6/2/2017,Shipped,5,Surulere
629460,325698 - Rusky Onu,4/21/1999,250.00," $1,250.00 ", $512.50 ,5/30/2017,6/1/2017,Shipped,5,Abuja
154222,325698 - Rusky Onu,4/21/1999,499.00," $2,495.00 "," $1,122.75 ",5/30/2017,6/1/2017,Shipped,3,Warri
771355,985245 - Ebenezer Graham,2/3/2003,697.00," $3,485.00 "," $1,568.25 ",5/28/2017,6/1/2017,Shipped,3,Surulere
148613,452584 - Ujunwa Aisha,9/26/1989,991.00," $4,955.00 "," $1,982.00 ",5/29/2017,5/31/2017,Shipped,1,Chibok
747181,985245 - Ebenezer Graham,2/3/2003,245.00," $1,225.00 ", $490.00 ,5/27/2017,5/31/2017,Shipped,1,Zaria
788212,785432 - Chukwurah Emmanuel,12/20/2007,115.00, $575.00 , $241.50 ,5/26/2017,5/31/2017,Shipped,5,Markurdi
584385,325698 - Rusky Onu,4/21/1999,747.00," $3,735.00 "," $1,830.15 ",5/28/2017,5/30/2017,Shipped,1,Chibok
179488,325698 - Rusky Onu,4/21/1999,738.00," $3,690.00 "," $1,734.30 ",5/28/2017,5/30/2017,Shipped,5,Markurdi
309433,785432 - Chukwurah Emmanuel,12/20/2007,834.00," $4,170.00 "," $1,793.10 ",5/25/2017,5/30/2017,Shipped,2,Zaria
XXXXXX,XXXXXX - Promo,12/21/2048,484.00," $2,420.00 ", $992.20 ,5/27/2017,5/29/2017,Shipped,2,Owerri
967716,985245 - Ebenezer Graham,2/3/2003,975.00," $4,875.00 "," $2,193.75 ",5/26/2017,5/29/2017,Shipped,3,Chibok
238041,985245 - Ebenezer Graham,2/3/2003,503.00," $2,515.00 "," $1,156.90 ",5/25/2017,5/29/2017,Shipped,5,Port Harcourt
469130,152689 - Chidi Martin,8/10/1992,705.00," $3,525.00 "," $1,621.50 ",5/24/2017,5/29/2017,Shipped,1,Zaria
681100,785432 - Chukwurah Emmanuel,12/20/2007,907.00," $4,535.00 "," $1,859.35 ",5/24/2017,5/28/2017,Shipped,5,Lekki
655144,152689 - Chidi Martin,8/10/1992,969.00," $4,845.00 "," $2,374.05 ",5/23/2017,5/28/2017,Shipped,5,Port Harcourt
695503,152689 - Chidi Martin,8/10/1992,470.00," $2,350.00 ", $963.50 ,5/23/2017,5/28/2017,Shipped,5,Port Harcourt
389320,152689 - Chidi Martin,8/10/1992,683.00," $3,415.00 "," $1,605.05 ",5/22/2017,5/27/2017,Shipped,3,Markurdi
277207,785432 - Chukwurah Emmanuel,12/20/2007,505.00," $2,525.00 "," $1,212.00 ",5/22/2017,5/26/2017,Shipped,1,Abuja
137316,785432 - Chukwurah Emmanuel,12/20/2007,366.00," $1,830.00 ", $896.70 ,5/21/2017,5/26/2017,Shipped,3,Owerri
783895,785432 - Chukwurah Emmanuel,12/20/2007,970.00," $4,850.00 "," $2,182.50 ",5/21/2017,5/26/2017,Shipped,5,Owerri
607546,985245 - Ebenezer Graham,2/3/2003,50.00, $250.00 , $100.00 ,5/22/2017,5/25/2017,Shipped,5,Port Harcourt
750072,785432 - Chukwurah Emmanuel,12/20/2007,233.00," $1,165.00 ", $570.85 ,5/20/2017,5/25/2017,Shipped,4,Abuja
553287,325698 - Rusky Onu,4/21/1999,826.00," $4,130.00 "," $1,982.40 ",5/22/2017,5/24/2017,Shipped,4,Zaria
830928,985245 - Ebenezer Graham,2/3/2003,868.00," $4,340.00 "," $1,996.40 ",5/19/2017,5/23/2017,Shipped,2,Ekpoma
880923,985245 - Ebenezer Graham,2/3/2003,361.00," $1,805.00 ", $812.25 ,5/18/2017,5/22/2017,Shipped,2,Owerri
865960,325698 - Rusky Onu,4/21/1999,381.00," $1,905.00 ", $819.15 ,5/19/2017,5/21/2017,Shipped,5,Zaria
106109,452584 - Ujunwa Aisha,9/26/1989,912.00," $4,560.00 "," $1,960.80 ",5/18/2017,5/20/2017,Shipped,3,Zaria
782086,325698 - Rusky Onu,4/21/1999,857.00," $4,285.00 "," $1,756.85 ",5/18/2017,5/20/2017,Shipped,3,Surulere
483728,325698 - Rusky Onu,4/21/1999,82.00, $410.00 , $184.50 ,5/18/2017,5/20/2017,Shipped,4,Port Harcourt
232445,785432 - Chukwurah Emmanuel,12/20/2007,807.00," $4,035.00 "," $1,654.35 ",5/16/2017,5/20/2017,Shipped,1,Abuja
533958,785432 - Chukwurah Emmanuel,12/20/2007,862.00," $4,310.00 "," $1,724.00 ",5/15/2017,5/20/2017,Shipped,5,Warri
643210,985245 - Ebenezer Graham,2/3/2003,716.00," $3,580.00 "," $1,646.80 ",5/16/2017,5/19/2017,Shipped,4,Zaria
639608,785432 - Chukwurah Emmanuel,12/20/2007,393.00," $1,965.00 ", $864.60 ,5/14/2017,5/19/2017,Shipped,5,Port Harcourt
551524,325698 - Rusky Onu,4/21/1999,368.00," $1,840.00 ", $846.40 ,5/16/2017,5/18/2017,Shipped,4,Chibok
620463,985245 - Ebenezer Graham,2/3/2003,128.00, $640.00 , $262.40 ,5/14/2017,5/18/2017,Shipped,1,Owerri
628259,785432 - Chukwurah Emmanuel,12/20/2007,250.00," $1,250.00 ", $562.50 ,5/14/2017,5/18/2017,Shipped,4,Markurdi
481717,785432 - Chukwurah Emmanuel,12/20/2007,67.00, $335.00 , $157.45 ,5/13/2017,5/18/2017,Shipped,3,Lekki
XXXXXX,XXXXXX - Promo,12/14/1993,558.00," $2,790.00 "," $1,367.10 ",5/15/2017,5/17/2017,Shipped,5,Markurdi
156097,325698 - Rusky Onu,4/21/1999,773.00," $3,865.00 "," $1,661.95 ",5/15/2017,5/17/2017,Shipped,2,Warri
606892,985245 - Ebenezer Graham,2/3/2003,95.00, $475.00 , $213.75 ,5/12/2017,5/16/2017,Shipped,3,Chibok
738774,452584 - Koko Alalibo,9/26/1979,474.00," $2,370.00 "," $1,185.00 ",5/13/2017,5/15/2017,Shipped,3,Zaria
616028,325698 - Rusky Onu,4/21/1999,660.00," $3,300.00 "," $1,551.00 ",5/10/2017,5/13/2017,Shipped,1,Abuja
488476,785432 - Chukwurah Emmanuel,12/20/2007,69.00, $345.00 , $155.25 ,5/7/2017,5/12/2017,Shipped,5,Zaria
982546,152689 - Chidi Martin,8/10/1992,145.00, $725.00 , $297.25 ,5/7/2017,5/12/2017,Shipped,1,Zaria
565152,325698 - Rusky Onu,4/21/1999,639.00," $3,195.00 "," $1,437.75 ",5/9/2017,5/11/2017,Shipped,1,Warri
851812,785432 - Chukwurah Emmanuel,12/20/2007,792.00," $3,960.00 "," $1,702.80 ",5/6/2017,5/11/2017,Shipped,2,Lekki
902323,985245 - Ebenezer Graham,2/3/2003,538.00," $2,690.00 "," $1,076.00 ",5/6/2017,5/10/2017,Shipped,3,Ekpoma
616594,325698 - Rusky Onu,4/21/1999,343.00," $1,715.00 ", $823.20 ,5/6/2017,5/8/2017,Shipped,4,Ekpoma
658720,325698 - Rusky Onu,4/21/1999,340.00," $1,700.00 ", $697.00 ,5/5/2017,5/8/2017,Shipped,4,Surulere
467899,152689 - Chidi Martin,8/10/1992,882.00," $4,410.00 "," $1,984.50 ",5/3/2017,5/8/2017,Shipped,4,Port Harcourt
180059,325698 - Rusky Onu,4/21/1999,676.00," $3,380.00 "," $1,656.20 ",5/5/2017,5/7/2017,Shipped,5,Chibok
809147,985245 - Ebenezer Graham,2/3/2003,449.00," $2,245.00 "," $1,055.15 ",5/3/2017,5/7/2017,Shipped,5,Lekki
596315,452584 - Ujunwa Aisha,9/26/1989,413.00," $2,065.00 ", $867.30 ,5/4/2017,5/6/2017,Shipped,2,Port Harcourt
639424,325698 - Rusky Onu,4/21/1999,378.00," $1,890.00 ", $907.20 ,5/4/2017,5/6/2017,Shipped,4,Zaria
520412,985245 - Ebenezer Graham,2/3/2003,472.00," $2,360.00 "," $1,180.00 ",5/1/2017,5/5/2017,Shipped,3,Chibok
940045,785432 - Chukwurah Emmanuel,12/20/2007,378.00," $1,890.00 ", $756.00 ,4/30/2017,5/5/2017,Shipped,2,Abuja
885208,785432 - Chukwurah Emmanuel,12/20/2007,585.00," $2,925.00 "," $1,199.25 ",4/30/2017,5/5/2017,Shipped,2,Markurdi
121495,152689 - Chidi Martin,8/10/1992,849.00," $4,245.00 "," $1,698.00 ",4/29/2017,5/4/2017,Shipped,5,Zaria
192456,152689 - Chidi Martin,8/10/1992,661.00," $3,305.00 "," $1,487.25 ",4/28/2017,5/3/2017,Shipped,5,Warri
859745,985245 - Ebenezer Graham,2/3/2003,250.00," $1,250.00 ", $600.00 ,4/28/2017,5/2/2017,Shipped,2,Port Harcourt
129242,325698 - Rusky Onu,4/21/1999,763.00," $3,815.00 "," $1,716.75 ",4/29/2017,5/1/2017,Shipped,5,Warri
853742,325698 - Rusky Onu,4/21/1999,804.00," $4,020.00 "," $1,969.80 ",4/28/2017,4/30/2017,Shipped,2,Surulere
366790,325698 - Rusky Onu,4/21/1999,641.00," $3,205.00 "," $1,442.25 ",4/28/2017,4/30/2017,Shipped,3,Owerri
186348,325698 - Rusky Onu,4/21/1999,769.00," $3,845.00 "," $1,614.90 ",4/26/2017,4/28/2017,Shipped,4,Markurdi
269802,985245 - Ebenezer Graham,2/3/2003,946.00," $4,730.00 "," $2,365.00 ",4/25/2017,4/28/2017,Shipped,2,Ekpoma
489288,985245 - Ebenezer Graham,2/3/2003,744.00," $3,720.00 "," $1,488.00 ",4/25/2017,4/28/2017,Shipped,5,Surulere
804322,785432 - Chukwurah Emmanuel,12/20/2007,427.00," $2,135.00 ", $918.05 ,4/23/2017,4/28/2017,Shipped,1,Zaria
961020,152689 - Chidi Martin,8/10/1992,88.00, $440.00 , $189.20 ,4/23/2017,4/28/2017,Shipped,5,Zaria
979225,325698 - Rusky Onu,4/21/1999,644.00," $3,220.00 "," $1,513.40 ",4/24/2017,4/27/2017,Shipped,2,Ekpoma
837243,785432 - Chukwurah Emmanuel,12/20/2007,84.00, $420.00 , $184.80 ,4/22/2017,4/27/2017,Shipped,3,Markurdi
423778,785432 - Chukwurah Emmanuel,12/20/2007,204.00," $1,020.00 ", $459.00 ,4/21/2017,4/26/2017,Shipped,2,Lekki
